,id,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,minutes_played,matches_appareance,goals,assists,distance_covered(km/h),top_speed,player_image
594,250101696,Noah Okafor,Switzerland,Forward,WINGER,,,24,50058,36,2,0,1,5.51,31.17,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101696.jpg
595,250056189,Federico Dimarco,Italy,Defender,UNKNOWN,,174.0,26,50138,36,1,0,1,5.2,31.64,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056189.jpg
596,250117471,Ansu Fati,Spain,Forward,UNKNOWN,,,22,50080,35,3,0,0,6.06,30.01,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117471.jpg
597,250067749,Jorginho,Italy,Midfielder,CENTRAL_MIDFIELDER,65.0,180.0,32,52280,35,2,0,0,5.31,24.46,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067749.jpg
598,250196664,Julián Carranza,Argentina,Forward,,,,24,52749,34,2,0,0,6.08,30.84,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196664.jpg
599,250196665,Jhon Solís,Colombia,Midfielder,UNKNOWN,,,20,2602798,34,2,0,0,5.11,29.82,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196665.jpg
600,250041564,Július Szöke,Slovakia,Midfielder,,,,29,52797,33,2,0,0,5.43,26.0,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250041564.jpg
601,250121536,Krépin Diatta,Senegal,Midfielder,WINGER,,,25,50023,31,2,0,0,5.01,32.0,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121536.jpg
602,1906511,Milan Rodić,Serbia,Defender,FULL_BACK,,185.0,33,50069,31,2,0,0,3.73,27.63,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906511.jpg
603,250099399,Michel Aebischer,Switzerland,Midfielder,CENTRAL_MIDFIELDER,,,27,52969,29,1,0,0,3.61,28.66,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250099399.jpg
604,1909868,James Forrest,Scotland,Midfielder,WINGER,67.0,170.0,33,50050,28,2,0,1,4.13,33.07,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1909868.jpg
605,250138626,Nicolò Casale,Italy,Defender,,,,26,52969,28,1,0,0,3.53,29.81,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138626.jpg
606,250181428,Hyunjun,Korea Republic,Midfielder,,,,22,50050,27,1,0,0,3.54,32.87,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181428.jpg
607,250171667,Héctor Fort,Spain,Defender,,,,18,50080,27,1,0,0,3.52,31.23,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171667.jpg
608,250077644,Abdu Conté,Portugal,Defender,UNKNOWN,,,26,50031,27,1,0,0,3.43,31.98,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077644.jpg
609,250055109,Lukáš Sadílek,Czechia,Midfielder,UNKNOWN,,,28,50033,26,2,0,0,4.87,29.7,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055109.jpg
610,250058215,Joe Gomez,England,Defender,UNKNOWN,,,27,7889,26,2,0,0,4.6,32.24,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058215.jpg
611,250144964,Pedrinho,Brazil,Midfielder,WINGER,,,26,52707,26,1,0,0,3.44,29.29,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250144964.jpg
612,250164004,Ognjen Mimović,Serbia,Defender,,,,20,50069,26,1,0,0,3.02,33.4,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164004.jpg
613,250112117,Tommaso Pobega,Italy,Midfielder,CENTRAL_MIDFIELDER,,,25,52969,25,1,0,0,4.09,30.16,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112117.jpg
614,250197264,Couhaib Driouech,Netherlands,Forward,,,,22,50062,25,1,0,0,4.09,33.63,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197264.jpg
615,250067334,Rick Karsdorp,Netherlands,Defender,FULL_BACK,,182.0,29,50062,25,1,0,0,3.43,30.79,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250067334.jpg
616,250123428,Mathias Pereira Lage,France,Forward,,,,27,2601306,22,2,1,0,3.73,32.8,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123428.jpg
617,250166680,Vasilije Adžić,Montenegro,Midfielder,UNKNOWN,,,18,50139,22,1,0,0,3.41,32.47,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250166680.jpg
618,250050416,Eric Dier,England,Defender,DEFENSIVE_MIDFIELDER,88.0,188.0,30,50037,22,1,0,0,2.99,27.09,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250050416.jpg
619,250106935,Curtis Jones,England,Midfielder,UNKNOWN,,,23,7889,21,2,0,0,3.88,28.99,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106935.jpg
620,250023551,Mateo Kovačić,Croatia,Midfielder,ATTACKING_MIDFIELDER,77.0,178.0,30,52919,21,1,0,0,2.96,26.22,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250023551.jpg
621,250143669,Kristjan Asllani,Albania,Midfielder,UNKNOWN,,,22,50138,21,1,0,0,1.59,26.13,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250143669.jpg
622,250055216,Nemanja Radonjić,Serbia,Midfielder,WINGER,,,28,50069,21,1,0,0,1.25,32.06,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055216.jpg
623,250193534,Pau Victor,Spain,Forward,,,,22,50080,20,2,0,0,3.52,32.82,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193534.jpg
624,250087967,Jeremiah St. Juste,Netherlands,Defender,UNKNOWN,,,28,50149,20,1,0,0,2.64,32.45,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087967.jpg
625,250181082,Myles Lewis-Skelly,England,Midfielder,,,,18,52280,19,2,0,0,2.86,25.66,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250181082.jpg
626,107044,Róbert Mak,Slovakia,Midfielder,WINGER,78.0,179.0,33,52797,19,2,0,0,2.74,28.06,https://img.uefa.com/imgml/TP/players/1/2025/324x324/107044.jpg
627,250187067,Felício Milson,Angola,Midfielder,,,,25,50069,19,1,1,0,2.63,28.18,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187067.jpg
628,250198120,Jeyland Mitchell,Costa Rica,Defender,UNKNOWN,,,20,52749,19,1,0,0,2.14,33.0,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198120.jpg
629,250138982,Romeo Vermant,Belgium,Forward,UNKNOWN,,,20,50043,18,2,0,0,3.69,30.18,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138982.jpg
630,250175393,Ibrahim Salah,Belgium,Forward,UNKNOWN,,,23,2601306,18,1,0,0,3.07,31.66,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250175393.jpg
631,250058218,Renato Sanches,Portugal,Midfielder,CENTRAL_MIDFIELDER,70.0,176.0,27,50147,18,1,0,0,2.81,25.3,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250058218.jpg
632,250134190,Arthur Cabral,Brazil,Forward,STRIKER,,,26,50147,18,1,0,0,2.54,28.9,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134190.jpg
633,250163186,Lukas Kačavenda,Croatia,Midfielder,,,,21,50164,17,2,0,0,4.03,31.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163186.jpg
634,250096737,Anthony Ralston,Scotland,Defender,FULL_BACK,,,25,50050,17,2,0,0,2.97,31.12,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096737.jpg
635,250092194,Dario Špikić,Croatia,Forward,UNKNOWN,,,25,50164,17,1,0,0,2.71,33.78,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092194.jpg
636,250110159,Arbër Hoxha,Albania,Forward,UNKNOWN,,,26,50164,17,1,0,0,2.45,29.46,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250110159.jpg
637,250130771,Kryštof Daněk,Czechia,Midfielder,,,,21,50033,17,1,0,0,2.41,31.34,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130771.jpg
638,250014636,Kevin Kampl,Slovenia,Midfielder,CENTRAL_MIDFIELDER,67.0,180.0,34,2603790,16,1,0,0,2.87,28.77,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014636.jpg
639,250196663,Chris-Kévin Nadje,Ivory Coast,Midfielder,,,,23,52749,16,1,0,0,2.61,33.06,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196663.jpg
640,250174602,Luis Palma,Honduras,Midfielder,,,,24,50050,16,1,0,0,2.47,30.75,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174602.jpg
641,250056982,Guélor Kanga,Gabon,Midfielder,ATTACKING_MIDFIELDER,,,34,50069,16,1,0,0,2.45,27.17,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250056982.jpg
642,250153851,El Chadaille Bitshiabu,France,Defender,,,,19,2603790,16,1,0,0,2.25,25.81,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153851.jpg
643,250029862,Aleksandar Katai,Serbia,Midfielder,WINGER,74.0,182.0,33,50069,16,1,0,0,2.2,29.8,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250029862.jpg
644,250187620,Ricardo Pepi,USA,Forward,UNKNOWN,,,21,50062,15,2,0,0,2.55,30.82,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187620.jpg
645,250182794,Francesco Camarda,Italy,Forward,UNKNOWN,,,16,50058,15,1,0,0,2.61,30.22,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182794.jpg
646,250117511,Yunus Musah,USA,Midfielder,,,,21,50058,15,1,0,0,2.48,32.65,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250117511.jpg
647,250200307,Luke McCowan,Scotland,Midfielder,,,,26,50050,15,1,0,0,2.45,28.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200307.jpg
648,250081720,Dani Olmo,Spain,Forward,WINGER,68.0,176.0,26,50080,15,1,0,0,2.08,28.47,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250081720.jpg
649,250174830,Soungoutou Magassa,France,Midfielder,UNKNOWN,,,21,50023,14,1,0,0,2.4,24.61,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174830.jpg
650,250187899,Conrad Harder,Denmark,Forward,,,,19,50149,13,2,0,0,2.79,31.79,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187899.jpg
651,250161761,Jeanuël Belocian,France,Defender,UNKNOWN,,,19,50109,12,2,0,0,2.59,33.64,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161761.jpg
652,250010259,Kyle Walker,England,Defender,FULL_BACK,70.0,178.0,34,52919,12,1,0,0,1.73,28.92,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250010259.jpg
653,250004986,Lukáš Pauschek,Slovakia,Defender,UNKNOWN,,,31,52797,12,1,0,0,1.63,26.69,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004986.jpg
654,250091841,Eljif Elmas,North Macedonia,Midfielder,CENTRAL_MIDFIELDER,,,25,2603790,11,2,0,0,3.04,32.1,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250091841.jpg
655,250139101,Artur Gajdoš,Slovakia,Midfielder,UNKNOWN,,,20,52797,11,2,0,0,2.27,32.35,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139101.jpg
656,250198274,Idjessi Metsoko,France,Forward,,,,22,52797,11,2,0,0,2.21,33.36,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198274.jpg
657,250197801,Gerard Martín,Spain,Defender,,,,22,50080,11,1,0,0,1.74,33.65,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197801.jpg
658,250164781,Sergi Dominguez,Spain,Defender,UNKNOWN,,,19,50080,11,1,0,0,1.7,32.14,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250164781.jpg
659,250103561,Eric García,Spain,Defender,CENTRE_BACK,,,23,50080,11,1,0,0,1.41,28.79,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250103561.jpg
660,250177597,Senny Mayulu,France,Midfielder,UNKNOWN,,,18,52747,10,1,0,0,2.21,28.15,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177597.jpg
661,250183510,Kassoum Ouattara,France,Defender,UNKNOWN,,,20,50023,10,1,0,0,1.98,30.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183510.jpg
662,250165221,Nico O’Reilly,England,Midfielder,,,,19,52919,10,1,0,0,1.47,34.62,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250165221.jpg
663,250054393,Gregory Wüthrich,Switzerland,Defender,CENTRE_BACK,88.0,192.0,29,50111,10,1,0,0,0.67,20.81,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250054393.jpg
664,1906553,Stefan Hierländer,Austria,Midfielder,UNKNOWN,71.0,180.0,33,50111,9,2,0,0,2.86,29.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/1906553.jpg
665,250161142,Daouda Guindo,Mali,Defender,UNKNOWN,,,22,50030,9,1,0,0,1.68,28.97,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250161142.jpg
666,250098468,Luka Ivanušec,Croatia,Forward,ATTACKING_MIDFIELDER,,,25,52749,8,1,0,0,1.98,29.38,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250098468.jpg
667,250197800,Facundo Gonzalez,Italy,Defender,,,,21,52749,8,1,0,0,1.58,29.55,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197800.jpg
668,250168996,Pablo Torre,Spain,Midfielder,UNKNOWN,,,21,50080,8,1,0,0,1.47,26.98,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250168996.jpg
669,250169763,Isaac Babadi,Netherlands,Midfielder,UNKNOWN,,,19,50062,7,1,0,0,2.04,27.18,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250169763.jpg
670,250061589,Casper Nielsen,Denmark,Midfielder,UNKNOWN,,,30,50043,7,1,0,0,1.74,26.95,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061589.jpg
671,250123978,Malick Thiaw,Germany,Defender,,,,23,50058,7,1,0,0,1.31,23.09,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123978.jpg
672,250172594,Petar Ratkov,Serbia,Forward,UNKNOWN,,,21,50030,7,1,0,0,1.23,25.67,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172594.jpg
673,250133903,Ben Godfrey,England,Defender,UNKNOWN,,,26,52816,7,1,0,0,1.13,28.0,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250133903.jpg
674,250089626,Leandro Barreiro,Luxembourg,Midfielder,UNKNOWN,,,24,50147,6,2,0,0,2.25,27.45,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250089626.jpg
675,250190378,Andres Cuenca,Spain,Defender,UNKNOWN,,,17,50080,6,1,0,0,1.26,33.64,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190378.jpg
676,250139255,Gavi,Spain,Midfielder,UNKNOWN,,,20,50080,5,1,0,0,1.16,25.07,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139255.jpg
677,250135607,Conor Bradley,Northern Ireland,Defender,,,,21,7889,5,1,0,0,0.93,26.26,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135607.jpg
678,250118912,Eliot Matazo,Belgium,Midfielder,UNKNOWN,,,22,50023,4,1,0,0,1.32,23.35,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250118912.jpg
679,250140936,Mathys Tel,France,Forward,UNKNOWN,,,19,50037,4,1,0,0,1.07,22.57,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250140936.jpg
680,250187793,Adamo Nagalo,Burkina Faso,Defender,,,,22,50062,4,1,0,0,0.97,28.55,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187793.jpg
681,250138999,Andreas Schjelderup,Norway,Forward,UNKNOWN,,,20,50147,3,1,0,0,0.89,27.47,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250138999.jpg
682,250172340,Christian Mawissa,France,Defender,,,,19,50023,2,1,0,0,1.03,26.78,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250172340.jpg
683,250126267,Markus Solbakken,Norway,Midfielder,,,,24,50033,2,1,0,0,0.65,28.22,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250126267.jpg
684,250042521,André Silva,Portugal,Forward,STRIKER,78.0,182.0,28,2603790,1,1,0,0,1.04,25.46,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250042521.jpg
685,250154309,Jonas Rouhi,Sweden,Defender,,,,20,50139,1,1,0,0,1.02,26.67,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250154309.jpg
686,250087431,Dan-Axel Zagadou,France,Defender,FULL_BACK,,,25,50107,1,1,0,0,0.98,28.29,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087431.jpg
687,250189107,Konstantin Schopp,Austria,Defender,,,,18,50111,1,1,0,0,0.78,30.61,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189107.jpg
688,250090398,Federico Chiesa,Italy,Midfielder,ATTACKING_MIDFIELDER,,,27,7889,1,1,0,0,0.73,29.62,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250090398.jpg
689,250097935,Wataru Endo,Japan,Midfielder,UNKNOWN,,,31,7889,1,1,0,0,0.71,25.88,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250097935.jpg
690,250086709,Dani Ceballos,Spain,Midfielder,CENTRAL_MIDFIELDER,65.0,176.0,28,50051,1,1,0,0,0.58,25.18,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250086709.jpg
691,250193442,Lucas Beraldo,Brazil,Defender,UNKNOWN,,,20,52747,1,1,0,0,0.33,22.44,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193442.jpg
692,93443,Rui Patrício,Portugal,Goalkeeper,GOALKEEPER,84.0,190.0,36,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/93443.jpg
693,69178,Scott Carson,England,Goalkeeper,UNKNOWN,86.0,190.0,39,52919,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/69178.jpg
694,250204164,Morgan Costarelli,France,Defender,,,,19,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250204164.jpg
695,250202692,Lucas García Madrigal,Spain,Goalkeeper,,,,20,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250202692.jpg
696,250201731,Younes Lachaab,France,Forward,,,,19,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201731.jpg
697,250201718,Isaac Cossier,France,Defender,,,,17,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250201718.jpg
698,250200248,Trey Nyoni,England,Forward,,,,17,7889,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250200248.jpg
699,250199905,Pau García,Spain,Goalkeeper,,,,17,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199905.jpg
700,250199902,Silvi Clua,Spain,Midfielder,,,,19,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199902.jpg
701,250199900,Marc Aznar,Spain,Defender,,,,18,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199900.jpg
702,250199899,Juan Arango,Spain,Forward,,,,18,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199899.jpg
703,250199543,Christopher Olivier,Austria,Defender,,,,18,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199543.jpg
704,250199225,Juan Córdoba,Colombia,Forward,UNKNOWN,,,21,50164,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250199225.jpg
705,250198502,Luca Raimund,Germany,Midfielder,UNKNOWN,,,19,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198502.jpg
706,250198498,Noah Jauny,France,Goalkeeper,UNKNOWN,,,20,2601306,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250198498.jpg
707,250197866,Gianluca Prestianni,Argentina,Forward,,,,18,50147,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250197866.jpg
708,250196593,Zaid Romero,Argentina,Defender,UNKNOWN,,,24,50043,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196593.jpg
709,250196587,Grégoire Coudert,France,Goalkeeper,UNKNOWN,,,25,2601306,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196587.jpg
710,250196584,Axel Camblan,France,Forward,UNKNOWN,,,21,2601306,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196584.jpg
711,250196544,Tommaso Corazza,Italy,Defender,,,,20,52969,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196544.jpg
712,250196542,Federico Ravaglia,Italy,Goalkeeper,,,,24,52969,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250196542.jpg
713,250195173,Pietro Comi,Italy,Defender,,,,19,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250195173.jpg
714,250193410,Alberto Manzoni,Italy,Midfielder,,,,19,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250193410.jpg
715,250192873,Arjan Malić,Slovenia,Midfielder,,,,19,50111,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192873.jpg
716,250192699,Mauro Couto,Portugal,Forward,,,,18,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192699.jpg
717,250192405,Michael Anthony Bresser,Netherlands,Defender,UNKNOWN,,,17,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192405.jpg
718,250192269,Antonio Fernandez,Spain,Midfielder,UNKNOWN,,,16,50080,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250192269.jpg
719,250190780,Jimi Gower,England,Midfielder,,,,20,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190780.jpg
720,250190776,Maldini Kacurri,Albania,Defender,,,,19,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190776.jpg
721,250190774,Jack Porter,England,Goalkeeper,,,,16,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190774.jpg
722,250190375,Guillermo Fernandez,Spain,Midfielder,,,,16,50080,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190375.jpg
723,250190117,Ibrahim Mbaye,France,Forward,UNKNOWN,,,16,52747,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250190117.jpg
724,250189610,Viggo Gebel,Germany,Midfielder,UNKNOWN,,,16,2603790,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189610.jpg
725,250189230,Joshua Robinson,England,Defender,,,,19,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189230.jpg
726,250189174,Marco Palestra,Italy,Defender,,,,19,52816,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189174.jpg
727,250189136,Gerónimo Spina,Argentina,Defender,,,,19,50124,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189136.jpg
728,250188470,Lilian Baret,France,Midfielder,,,,18,75797,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188470.jpg
729,250188129,Arthur,Brazil,Defender,,,,21,50109,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188129.jpg
730,250187771,Tijn Smolenaars,Netherlands,Goalkeeper,UNKNOWN,,,19,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187771.jpg
731,250186116,Yegor Prutsev,Serbia,Midfielder,UNKNOWN,,,21,50069,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250186116.jpg
732,250184504,Oliver Sorg,Austria,Defender,UNKNOWN,,,17,50111,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250184504.jpg
733,250183894,Antal Yaakobishvili,Hungary,Defender,,,,20,2602798,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183894.jpg
734,250183341,Saimon Bouabre,France,Midfielder,,,,18,50023,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250183341.jpg
735,250182971,Zine-Eddine Oulad M'Hand,Netherlands,Midfielder,UNKNOWN,,,21,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250182971.jpg
736,250180810,Jarzinho Malanga,Germany,Forward,UNKNOWN,,,18,50107,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180810.jpg
737,250180112,Tygo Land,Netherlands,Midfielder,UNKNOWN,,,18,50062,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250180112.jpg
738,250179734,Lucas Dominguez,Spain,Defender,,,,18,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179734.jpg
739,250179137,Iván Fresneda,Spain,Defender,,,,20,50149,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250179137.jpg
740,250178085,Mannou Berger,Netherlands,Goalkeeper,,,,20,52749,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178085.jpg
741,250178076,Nathan Butler-Oyedeji,England,Forward,,,,21,52280,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178076.jpg
742,250178067,Gjivai Zechiel,Netherlands,Midfielder,,,,20,52749,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250178067.jpg
743,250177933,Nicola Bagnolini,Italy,Goalkeeper,,,,20,52969,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177933.jpg
744,250177612,Yoram Zague,France,Defender,UNKNOWN,,,18,52747,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177612.jpg
745,250177593,Naoufel El Hannach,France,Defender,,,,17,52747,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177593.jpg
746,250177426,Oliver Lukic,Austria,Midfielder,UNKNOWN,,,18,50030,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177426.jpg
747,250177381,Davide Bartesaghi,Italy,Defender,UNKNOWN,,,18,50058,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250177381.jpg
748,250176532,Fran González,Spain,Goalkeeper,UNKNOWN,,,19,50051,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176532.jpg
749,250176488,Jacobo Ramón,Spain,Defender,UNKNOWN,,,19,50051,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176488.jpg
750,250176477,Francis Onyeka,Germany,Midfielder,,,,17,50109,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176477.jpg
751,250176229,Max Schmitt,Germany,Goalkeeper,UNKNOWN,,,18,50037,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176229.jpg
752,250176213,Mike Aidoo,Italy,Defender,,,,19,50138,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176213.jpg
753,250176212,Thomas Berenbruch,Italy,Midfielder,,,,19,50138,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176212.jpg
754,250176188,Mats Seiler,Switzerland,Defender,,,,19,50031,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176188.jpg
755,250174995,Matteo Bignetti,Austria,Goalkeeper,,,,20,50111,,,,,,,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174995.jpg
